ATC_CODE,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
C01CA02,C,C01,C01C,C01CA,C01CA02
C01CA03,C,C01,C01C,C01CA,C01CA03
C01CA04,C,C01,C01C,C01CA,C01CA04
C01CA05,C,C01,C01C,C01CA,C01CA05
C01CA06,C,C01,C01C,C01CA,C01CA06
C01CA07,C,C01,C01C,C01CA,C01CA07
C01CA08,C,C01,C01C,C01CA,C01CA08
C01CA09,C,C01,C01C,C01CA,C01CA09
C01CA10,C,C01,C01C,C01CA,C01CA10
C01CA11,C,C01,C01C,C01CA,C01CA11
C01CA12,C,C01,C01C,C01CA,C01CA12
C01CA13,C,C01,C01C,C01CA,C01CA13
C01CA14,C,C01,C01C,C01CA,C01CA14
C01CA15,C,C01,C01C,C01CA,C01CA15
C01CA16,C,C01,C01C,C01CA,C01CA16
C01CA17,C,C01,C01C,C01CA,C01CA17
C01CA18,C,C01,C01C,C01CA,C01CA18
C01CA19,C,C01,C01C,C01CA,C01CA19
C01CA21,C,C01,C01C,C01CA,C01CA21
C01CA22,C,C01,C01C,C01CA,C01CA22
C01CA23,C,C01,C01C,C01CA,C01CA23
C01CA24,C,C01,C01C,C01CA,C01CA24
C01CA25,C,C01,C01C,C01CA,C01CA25
C01CA26,C,C01,C01C,C01CA,C01CA26
C01CA27,C,C01,C01C,C01CA,C01CA27
C01CE01,C,C01,C01C,C01CE,C01CE01
C01CE02,C,C01,C01C,C01CE,C01CE02
C01CE03,C,C01,C01C,C01CE,C01CE03
C01CE04,C,C01,C01C,C01CE,C01CE04
C01CX07,C,C01,C01C,C01CX,C01CX07
C01CX08,C,C01,C01C,C01CX,C01CX08
C01DA02,C,C01,C01D,C01DA,C01DA02
C01DA05,C,C01,C01D,C01DA,C01DA05
C01DA07,C,C01,C01D,C01DA,C01DA07
C01DA08,C,C01,C01D,C01DA,C01DA08
C01DA09,C,C01,C01D,C01DA,C01DA09
C01DA13,C,C01,C01D,C01DA,C01DA13
C01DA14,C,C01,C01D,C01DA,C01DA14
C01DX11,C,C01,C01D,C01DX,C01DX11
C01DX16,C,C01,C01D,C01DX,C01DX16
C01EA01,C,C01,C01E,C01EA,C01EA01
C01EB02,C,C01,C01E,C01EB,C01EB02
C01EB03,C,C01,C01E,C01EB,C01EB03
C01EB10,C,C01,C01E,C01EB,C01EB10
C01EB16,C,C01,C01E,C01EB,C01EB16
C01EB17,C,C01,C01E,C01EB,C01EB17
C01EB18,C,C01,C01E,C01EB,C01EB18
C01AA01,C,C01,C01A,C01AA,C01AA01
C01AA02,C,C01,C01A,C01AA,C01AA02
C01AA03,C,C01,C01A,C01AA,C01AA03
C01AA04,C,C01,C01A,C01AA,C01AA04
C01AA05,C,C01,C01A,C01AA,C01AA05
C01AA06,C,C01,C01A,C01AA,C01AA06
C01AA07,C,C01,C01A,C01AA,C01AA07
C01AA08,C,C01,C01A,C01AA,C01AA08
C01AA09,C,C01,C01A,C01AA,C01AA09
C02AB01,C,C02,C02A,C02AB,C02AB01
C02AC01,C,C02,C02A,C02AC,C02AC01
C02AC02,C,C02,C02A,C02AC,C02AC02
C02AC04,C,C02,C02A,C02AC,C02AC04
C02AC05,C,C02,C02A,C02AC,C02AC05
C02AC06,C,C02,C02A,C02AC,C02AC06
C02BA01,C,C02,C02B,C02BA,C02BA01
C02BB01,C,C02,C02B,C02BB,C02BB01
C02CA01,C,C02,C02C,C02CA,C02CA01
C02CA02,C,C02,C02C,C02CA,C02CA02
C02CA03,C,C02,C02C,C02CA,C02CA03
C02CA04,C,C02,C02C,C02CA,C02CA04
C02CA06,C,C02,C02C,C02CA,C02CA06
C02CC01,C,C02,C02C,C02CC,C02CC01
C02CC02,C,C02,C02C,C02CC,C02CC02
C02CC03,C,C02,C02C,C02CC,C02CC03
C02CC04,C,C02,C02C,C02CC,C02CC04
C02CC05,C,C02,C02C,C02CC,C02CC05
C02CC06,C,C02,C02C,C02CC,C02CC06
C02CC07,C,C02,C02C,C02CC,C02CC07
C02DA01,C,C02,C02D,C02DA,C02DA01
C02DB01,C,C02,C02D,C02DB,C02DB01
C02DB02,C,C02,C02D,C02DB,C02DB02
C02DB03,C,C02,C02D,C02DB,C02DB03
C02DB04,C,C02,C02D,C02DB,C02DB04
C02DC01,C,C02,C02D,C02DC,C02DC01
C02DD01,C,C02,C02D,C02DD,C02DD01
C02DG01,C,C02,C02D,C02DG,C02DG01
C02KB01,C,C02,C02K,C02KB,C02KB01
C02KC01,C,C02,C02K,C02KC,C02KC01
C02KD01,C,C02,C02K,C02KD,C02KD01
C02KX01,C,C02,C02K,C02KX,C02KX01
C02KX02,C,C02,C02K,C02KX,C02KX02
C02KX03,C,C02,C02K,C02KX,C02KX03
C02KX04,C,C02,C02K,C02KX,C02KX04
C02KX05,C,C02,C02K,C02KX,C02KX05
C02LA51,C,C02,C02L,C02LA,C02LA51
C02LB01,C,C02,C02L,C02LB,C02LB01
C02LC01,C,C02,C02L,C02LC,C02LC01
C02AA01,C,C02,C02A,C02AA,C02AA01
C02AA02,C,C02,C02A,C02AA,C02AA02
C02AA04,C,C02,C02A,C02AA,C02AA04
C02AA05,C,C02,C02A,C02AA,C02AA05
C02AA06,C,C02,C02A,C02AA,C02AA06
C02AA07,C,C02,C02A,C02AA,C02AA07
C02AA52,C,C02,C02A,C02AA,C02AA52
C03BA02,C,C03,C03B,C03BA,C03BA02
C03BA03,C,C03,C03B,C03BA,C03BA03
C03BA04,C,C03,C03B,C03BA,C03BA04
C03BA05,C,C03,C03B,C03BA,C03BA05
C03BA07,C,C03,C03B,C03BA,C03BA07
C03BA08,C,C03,C03B,C03BA,C03BA08
C03BA09,C,C03,C03B,C03BA,C03BA09
C03BA10,C,C03,C03B,C03BA,C03BA10
C03BA11,C,C03,C03B,C03BA,C03BA11
C03BA12,C,C03,C03B,C03BA,C03BA12
C03BA13,C,C03,C03B,C03BA,C03BA13
C03CA01,C,C03,C03C,C03CA,C03CA01
C03CA02,C,C03,C03C,C03CA,C03CA02
C03CA03,C,C03,C03C,C03CA,C03CA03
C03CA04,C,C03,C03C,C03CA,C03CA04
C03CC01,C,C03,C03C,C03CC,C03CC01
C03CC02,C,C03,C03C,C03CC,C03CC02
C03CD01,C,C03,C03C,C03CD,C03CD01
C03CX01,C,C03,C03C,C03CX,C03CX01
C03DA01,C,C03,C03D,C03DA,C03DA01
C03DA02,C,C03,C03D,C03DA,C03DA02
C03DA03,C,C03,C03D,C03DA,C03DA03
C03DA04,C,C03,C03D,C03DA,C03DA04
C03DB01,C,C03,C03D,C03DB,C03DB01
C03DB02,C,C03,C03D,C03DB,C03DB02
C03XA01,C,C03,C03X,C03XA,C03XA01
C03XA02,C,C03,C03X,C03XA,C03XA02
C03AA01,C,C03,C03A,C03AA,C03AA01
C03AA02,C,C03,C03A,C03AA,C03AA02
C03AA03,C,C03,C03A,C03AA,C03AA03
C03AA04,C,C03,C03A,C03AA,C03AA04
C03AA05,C,C03,C03A,C03AA,C03AA05
C03AA06,C,C03,C03A,C03AA,C03AA06
C03AA07,C,C03,C03A,C03AA,C03AA07
C03AA08,C,C03,C03A,C03AA,C03AA08
C03AA09,C,C03,C03A,C03AA,C03AA09
C03AA13,C,C03,C03A,C03AA,C03AA13
C04AB01,C,C04,C04A,C04AB,C04AB01
C04AB02,C,C04,C04A,C04AB,C04AB02
C04AC01,C,C04,C04A,C04AC,C04AC01
C04AC02,C,C04,C04A,C04AC,C04AC02
C04AD01,C,C04,C04A,C04AD,C04AD01
C04AD02,C,C04,C04A,C04AD,C04AD02
C04AD03,C,C04,C04A,C04AD,C04AD03
C04AE01,C,C04,C04A,C04AE,C04AE01
C04AE02,C,C04,C04A,C04AE,C04AE02
C04AE04,C,C04,C04A,C04AE,C04AE04
C04AF01,C,C04,C04A,C04AF,C04AF01
C04AX02,C,C04,C04A,C04AX,C04AX02
C04AX07,C,C04,C04A,C04AX,C04AX07
C04AX10,C,C04,C04A,C04AX,C04AX10
C04AX17,C,C04,C04A,C04AX,C04AX17
C04AX28,C,C04,C04A,C04AX,C04AX28
C04AA01,C,C04,C04A,C04AA,C04AA01
C05AD01,C,C05,C05A,C05AD,C05AD01
C05AD02,C,C05,C05A,C05AD,C05AD02
C05AD03,C,C05,C05A,C05AD,C05AD03
C05AD04,C,C05,C05A,C05AD,C05AD04
C05AD05,C,C05,C05A,C05AD,C05AD05
C05AD06,C,C05,C05A,C05AD,C05AD06
C05AE01,C,C05,C05A,C05AE,C05AE01
C05AE02,C,C05,C05A,C05AE,C05AE02
C05AE03,C,C05,C05A,C05AE,C05AE03
C05AX05,C,C05,C05A,C05AX,C05AX05
C05BA03,C,C05,C05B,C05BA,C05BA03
C05BB01,C,C05,C05B,C05BB,C05BB01
C05BB02,C,C05,C05B,C05BB,C05BB02
C05BB05,C,C05,C05B,C05BB,C05BB05
C05CX01,C,C05,C05C,C05CX,C05CX01
C05AA01,C,C05,C05A,C05AA,C05AA01
C05AA04,C,C05,C05A,C05AA,C05AA04
C05AA05,C,C05,C05A,C05AA,C05AA05
C05AA06,C,C05,C05A,C05AA,C05AA06
C05AA08,C,C05,C05A,C05AA,C05AA08
C05AA09,C,C05,C05A,C05AA,C05AA09
C05AA10,C,C05,C05A,C05AA,C05AA10
C05AA11,C,C05,C05A,C05AA,C05AA11
C05AA12,C,C05,C05A,C05AA,C05AA12
C07AB01,C,C07,C07A,C07AB,C07AB01
C07AB02,C,C07,C07A,C07AB,C07AB02
C07AB03,C,C07,C07A,C07AB,C07AB03
C07AB04,C,C07,C07A,C07AB,C07AB04
C07AB05,C,C07,C07A,C07AB,C07AB05
C07AB06,C,C07,C07A,C07AB,C07AB06
C07AB07,C,C07,C07A,C07AB,C07AB07
C07AB08,C,C07,C07A,C07AB,C07AB08
C07AB09,C,C07,C07A,C07AB,C07AB09
C07AB10,C,C07,C07A,C07AB,C07AB10
C07AB11,C,C07,C07A,C07AB,C07AB11
C07AB12,C,C07,C07A,C07AB,C07AB12
C07AB13,C,C07,C07A,C07AB,C07AB13
C07AB14,C,C07,C07A,C07AB,C07AB14
C07AG01,C,C07,C07A,C07AG,C07AG01
C07AG02,C,C07,C07A,C07AG,C07AG02
C07AA01,C,C07,C07A,C07AA,C07AA01
C07AA02,C,C07,C07A,C07AA,C07AA02
C07AA03,C,C07,C07A,C07AA,C07AA03
C07AA05,C,C07,C07A,C07AA,C07AA05
C07AA06,C,C07,C07A,C07AA,C07AA06
C07AA07,C,C07,C07A,C07AA,C07AA07
C07AA12,C,C07,C07A,C07AA,C07AA12
C07AA14,C,C07,C07A,C07AA,C07AA14
C07AA15,C,C07,C07A,C07AA,C07AA15
C07AA16,C,C07,C07A,C07AA,C07AA16
C07AA17,C,C07,C07A,C07AA,C07AA17
C07AA19,C,C07,C07A,C07AA,C07AA19
C07AA23,C,C07,C07A,C07AA,C07AA23
C07AA27,C,C07,C07A,C07AA,C07AA27
C08CA01,C,C08,C08C,C08CA,C08CA01
C08CA02,C,C08,C08C,C08CA,C08CA02
C08CA03,C,C08,C08C,C08CA,C08CA03
C08CA04,C,C08,C08C,C08CA,C08CA04
C08CA05,C,C08,C08C,C08CA,C08CA05
C08CA06,C,C08,C08C,C08CA,C08CA06
C08CA07,C,C08,C08C,C08CA,C08CA07
C08CA08,C,C08,C08C,C08CA,C08CA08
C08CA09,C,C08,C08C,C08CA,C08CA09
C08CA10,C,C08,C08C,C08CA,C08CA10
C08CA11,C,C08,C08C,C08CA,C08CA11
C08CA12,C,C08,C08C,C08CA,C08CA12
C08CA13,C,C08,C08C,C08CA,C08CA13
C08CA14,C,C08,C08C,C08CA,C08CA14
C08CA15,C,C08,C08C,C08CA,C08CA15
C08CA16,C,C08,C08C,C08CA,C08CA16
C08CX01,C,C08,C08C,C08CX,C08CX01
C08DA01,C,C08,C08D,C08DA,C08DA01
C08DA02,C,C08,C08D,C08DA,C08DA02
C08DB01,C,C08,C08D,C08DB,C08DB01
C08EA01,C,C08,C08E,C08EA,C08EA01
C08EA02,C,C08,C08E,C08EA,C08EA02
C08EX01,C,C08,C08E,C08EX,C08EX01
C08EX02,C,C08,C08E,C08EX,C08EX02
C09BA01,C,C09,C09B,C09BA,C09BA01
C09BA02,C,C09,C09B,C09BA,C09BA02
C09BA03,C,C09,C09B,C09BA,C09BA03
C09BA06,C,C09,C09B,C09BA,C09BA06
C09BA07,C,C09,C09B,C09BA,C09BA07
C09BA09,C,C09,C09B,C09BA,C09BA09
C09BA13,C,C09,C09B,C09BA,C09BA13
C09BB10,C,C09,C09B,C09BB,C09BB10
C09CA01,C,C09,C09C,C09CA,C09CA01
C09CA02,C,C09,C09C,C09CA,C09CA02
C09CA03,C,C09,C09C,C09CA,C09CA03
C09CA04,C,C09,C09C,C09CA,C09CA04
C09CA05,C,C09,C09C,C09CA,C09CA05
C09CA06,C,C09,C09C,C09CA,C09CA06
C09CA07,C,C09,C09C,C09CA,C09CA07
C09CA08,C,C09,C09C,C09CA,C09CA08
C09CA09,C,C09,C09C,C09CA,C09CA09
C09CA10,C,C09,C09C,C09CA,C09CA10
C09DA01,C,C09,C09D,C09DA,C09DA01
C09DA02,C,C09,C09D,C09DA,C09DA02
C09DA03,C,C09,C09D,C09DA,C09DA03
C09DA04,C,C09,C09D,C09DA,C09DA04
C09DA06,C,C09,C09D,C09DA,C09DA06
C09DA07,C,C09,C09D,C09DA,C09DA07
C09DA08,C,C09,C09D,C09DA,C09DA08
C09DA09,C,C09,C09D,C09DA,C09DA09
C09DB01,C,C09,C09D,C09DB,C09DB01
C09DB02,C,C09,C09D,C09DB,C09DB02
C09DB04,C,C09,C09D,C09DB,C09DB04
C09DB05,C,C09,C09D,C09DB,C09DB05
C09DB07,C,C09,C09D,C09DB,C09DB07
C09DX01,C,C09,C09D,C09DX,C09DX01
C09DX02,C,C09,C09D,C09DX,C09DX02
C09DX03,C,C09,C09D,C09DX,C09DX03
C09DX04,C,C09,C09D,C09DX,C09DX04
C09XA01,C,C09,C09X,C09XA,C09XA01
C09XA02,C,C09,C09X,C09XA,C09XA02
C09AA01,C,C09,C09A,C09AA,C09AA01
C09AA02,C,C09,C09A,C09AA,C09AA02
C09AA03,C,C09,C09A,C09AA,C09AA03
C09AA04,C,C09,C09A,C09AA,C09AA04
C09AA05,C,C09,C09A,C09AA,C09AA05
C09AA06,C,C09,C09A,C09AA,C09AA06
C09AA07,C,C09,C09A,C09AA,C09AA07
C09AA08,C,C09,C09A,C09AA,C09AA08
C09AA09,C,C09,C09A,C09AA,C09AA09
C09AA10,C,C09,C09A,C09AA,C09AA10
C09AA11,C,C09,C09A,C09AA,C09AA11
C09AA12,C,C09,C09A,C09AA,C09AA12
C09AA13,C,C09,C09A,C09AA,C09AA13
C09AA14,C,C09,C09A,C09AA,C09AA14
C09AA15,C,C09,C09A,C09AA,C09AA15
C09AA16,C,C09,C09A,C09AA,C09AA16
C10AB01,C,C10,C10A,C10AB,C10AB01
C10AB02,C,C10,C10A,C10AB,C10AB02
C10AB03,C,C10,C10A,C10AB,C10AB03
C10AB04,C,C10,C10A,C10AB,C10AB04
C10AB05,C,C10,C10A,C10AB,C10AB05
C10AB06,C,C10,C10A,C10AB,C10AB06
C10AB07,C,C10,C10A,C10AB,C10AB07
C10AB08,C,C10,C10A,C10AB,C10AB08
C10AB09,C,C10,C10A,C10AB,C10AB09
C10AB10,C,C10,C10A,C10AB,C10AB10
C10AB11,C,C10,C10A,C10AB,C10AB11
C10AC01,C,C10,C10A,C10AC,C10AC01
C10AC02,C,C10,C10A,C10AC,C10AC02
C10AC03,C,C10,C10A,C10AC,C10AC03
C10AC04,C,C10,C10A,C10AC,C10AC04
C10AD01,C,C10,C10A,C10AD,C10AD01
C10AD02,C,C10,C10A,C10AD,C10AD02
C10AD03,C,C10,C10A,C10AD,C10AD03
C10AD05,C,C10,C10A,C10AD,C10AD05
C10AD06,C,C10,C10A,C10AD,C10AD06
C10AX01,C,C10,C10A,C10AX,C10AX01
C10AX02,C,C10,C10A,C10AX,C10AX02
C10AX03,C,C10,C10A,C10AX,C10AX03
C10AX05,C,C10,C10A,C10AX,C10AX05
C10AX08,C,C10,C10A,C10AX,C10AX08
C10AX09,C,C10,C10A,C10AX,C10AX09
C10AX11,C,C10,C10A,C10AX,C10AX11
C10AX12,C,C10,C10A,C10AX,C10AX12
C10AX13,C,C10,C10A,C10AX,C10AX13
C10AX14,C,C10,C10A,C10AX,C10AX14
C10BA01,C,C10,C10B,C10BA,C10BA01
C10BA02,C,C10,C10B,C10BA,C10BA02
C10BA03,C,C10,C10B,C10BA,C10BA03
C10BA04,C,C10,C10B,C10BA,C10BA04
C10BA05,C,C10,C10B,C10BA,C10BA05
C10BX03,C,C10,C10B,C10BX,C10BX03
C10AA01,C,C10,C10A,C10AA,C10AA01
C10AA02,C,C10,C10A,C10AA,C10AA02
C10AA03,C,C10,C10A,C10AA,C10AA03
C10AA04,C,C10,C10A,C10AA,C10AA04
C10AA05,C,C10,C10A,C10AA,C10AA05
C10AA06,C,C10,C10A,C10AA,C10AA06
C10AA07,C,C10,C10A,C10AA,C10AA07
C10AA08,C,C10,C10A,C10AA,C10AA08
D01AC01,D,D01,D01A,D01AC,D01AC01
D01AC02,D,D01,D01A,D01AC,D01AC02
D01AC03,D,D01,D01A,D01AC,D01AC03
D01AC04,D,D01,D01A,D01AC,D01AC04
D01AC05,D,D01,D01A,D01AC,D01AC05
D01AC06,D,D01,D01A,D01AC,D01AC06
D01AC07,D,D01,D01A,D01AC,D01AC07
D01AC08,D,D01,D01A,D01AC,D01AC08
D01AC09,D,D01,D01A,D01AC,D01AC09
D01AC10,D,D01,D01A,D01AC,D01AC10
D01AC11,D,D01,D01A,D01AC,D01AC11
D01AC12,D,D01,D01A,D01AC,D01AC12
D01AC13,D,D01,D01A,D01AC,D01AC13
D01AC14,D,D01,D01A,D01AC,D01AC14
D01AC15,D,D01,D01A,D01AC,D01AC15
D01AC16,D,D01,D01A,D01AC,D01AC16
D01AC17,D,D01,D01A,D01AC,D01AC17
D01AC18,D,D01,D01A,D01AC,D01AC18
D01AC19,D,D01,D01A,D01AC,D01AC19
D01AE12,D,D01,D01A,D01AE,D01AE12
D01AE15,D,D01,D01A,D01AE,D01AE15
D01AE21,D,D01,D01A,D01AE,D01AE21
D01BA01,D,D01,D01B,D01BA,D01BA01
D01BA02,D,D01,D01B,D01BA,D01BA02
D01AA08,D,D01,D01A,D01AA,D01AA08
D02BA01,D,D02,D02B,D02BA,D02BA01
D02BB01,D,D02,D02B,D02BB,D02BB01
D03AX04,D,D03,D03A,D03AX,D03AX04
D03AX12,D,D03,D03A,D03AX,D03AX12
D03BA03,D,D03,D03B,D03BA,D03BA03
D04AB01,D,D04,D04A,D04AB,D04AB01
D04AB02,D,D04,D04A,D04AB,D04AB02
D04AB04,D,D04,D04A,D04AB,D04AB04
D04AB06,D,D04,D04A,D04AB,D04AB06
D04AA01,D,D04,D04A,D04AA,D04AA01
D04AA02,D,D04,D04A,D04AA,D04AA02
D04AA04,D,D04,D04A,D04AA,D04AA04
D04AA09,D,D04,D04A,D04AA,D04AA09
D04AA10,D,D04,D04A,D04AA,D04AA10
D04AA13,D,D04,D04A,D04AA,D04AA13
D04AA14,D,D04,D04A,D04AA,D04AA14
D04AA15,D,D04,D04A,D04AA,D04AA15
D04AA16,D,D04,D04A,D04AA,D04AA16
D04AA22,D,D04,D04A,D04AA,D04AA22
D04AA32,D,D04,D04A,D04AA,D04AA32
D04AA34,D,D04,D04A,D04AA,D04AA34
D05AD02,D,D05,D05A,D05AD,D05AD02
D05AX01,D,D05,D05A,D05AX,D05AX01
D05AX02,D,D05,D05A,D05AX,D05AX02
D05AX03,D,D05,D05A,D05AX,D05AX03
D05AX04,D,D05,D05A,D05AX,D05AX04
D05AX05,D,D05,D05A,D05AX,D05AX05
D05AX52,D,D05,D05A,D05AX,D05AX52
D05BA02,D,D05,D05B,D05BA,D05BA02
D05BB01,D,D05,D05B,D05BB,D05BB01
D05BB02,D,D05,D05B,D05BB,D05BB02
D06AX01,D,D06,D06A,D06AX,D06AX01
D06AX02,D,D06,D06A,D06AX,D06AX02
D06AX04,D,D06,D06A,D06AX,D06AX04
D06AX05,D,D06,D06A,D06AX,D06AX05
D06AX07,D,D06,D06A,D06AX,D06AX07
D06AX10,D,D06,D06A,D06AX,D06AX10
D06AX11,D,D06,D06A,D06AX,D06AX11
D06AX12,D,D06,D06A,D06AX,D06AX12
D06AX14,D,D06,D06A,D06AX,D06AX14
D06AX15,D,D06,D06A,D06AX,D06AX15
D06BA01,D,D06,D06B,D06BA,D06BA01
D06BA02,D,D06,D06B,D06BA,D06BA02
D06BA03,D,D06,D06B,D06BA,D06BA03
D06BA04,D,D06,D06B,D06BA,D06BA04
D06BA05,D,D06,D06B,D06BA,D06BA05
D06BA06,D,D06,D06B,D06BA,D06BA06
D06BB03,D,D06,D06B,D06BB,D06BB03
D06BX01,D,D06,D06B,D06BX,D06BX01
D06AA01,D,D06,D06A,D06AA,D06AA01
D06AA02,D,D06,D06A,D06AA,D06AA02
D06AA03,D,D06,D06A,D06AA,D06AA03
D06AA04,D,D06,D06A,D06AA,D06AA04
D07AB01,D,D07,D07A,D07AB,D07AB01
D07AB02,D,D07,D07A,D07AB,D07AB02
D07AB03,D,D07,D07A,D07AB,D07AB03
D07AB04,D,D07,D07A,D07AB,D07AB04
D07AB05,D,D07,D07A,D07AB,D07AB05
D07AB06,D,D07,D07A,D07AB,D07AB06
D07AB07,D,D07,D07A,D07AB,D07AB07
D07AB08,D,D07,D07A,D07AB,D07AB08
D07AB09,D,D07,D07A,D07AB,D07AB09
D07AB10,D,D07,D07A,D07AB,D07AB10
D07AB11,D,D07,D07A,D07AB,D07AB11
D07AB19,D,D07,D07A,D07AB,D07AB19
D07AB21,D,D07,D07A,D07AB,D07AB21
D07AC01,D,D07,D07A,D07AC,D07AC01
D07AC02,D,D07,D07A,D07AC,D07AC02
D07AC03,D,D07,D07A,D07AC,D07AC03
D07AC04,D,D07,D07A,D07AC,D07AC04
D07AC05,D,D07,D07A,D07AC,D07AC05
D07AC06,D,D07,D07A,D07AC,D07AC06
D07AC07,D,D07,D07A,D07AC,D07AC07
D07AC08,D,D07,D07A,D07AC,D07AC08
D07AC09,D,D07,D07A,D07AC,D07AC09
D07AC10,D,D07,D07A,D07AC,D07AC10
D07AC11,D,D07,D07A,D07AC,D07AC11
D07AC12,D,D07,D07A,D07AC,D07AC12
D07AC13,D,D07,D07A,D07AC,D07AC13
D07AC14,D,D07,D07A,D07AC,D07AC14
D07AC15,D,D07,D07A,D07AC,D07AC15
D07AC16,D,D07,D07A,D07AC,D07AC16
D07AC17,D,D07,D07A,D07AC,D07AC17
D07AC18,D,D07,D07A,D07AC,D07AC18
D07AC19,D,D07,D07A,D07AC,D07AC19
D07AC21,D,D07,D07A,D07AC,D07AC21
D07AD01,D,D07,D07A,D07AD,D07AD01
D07AD02,D,D07,D07A,D07AD,D07AD02
D07XA01,D,D07,D07X,D07XA,D07XA01
D07XA02,D,D07,D07X,D07XA,D07XA02
D07XB01,D,D07,D07X,D07XB,D07XB01
D07XB02,D,D07,D07X,D07XB,D07XB02
D07XB03,D,D07,D07X,D07XB,D07XB03
D07XB04,D,D07,D07X,D07XB,D07XB04
D07XB05,D,D07,D07X,D07XB,D07XB05
D07XC01,D,D07,D07X,D07XC,D07XC01
D07XC02,D,D07,D07X,D07XC,D07XC02
D07XC03,D,D07,D07X,D07XC,D07XC03
D07XC04,D,D07,D07X,D07XC,D07XC04
D07XC05,D,D07,D07X,D07XC,D07XC05
D07AA01,D,D07,D07A,D07AA,D07AA01
D07AA02,D,D07,D07A,D07AA,D07AA02
D07AA03,D,D07,D07A,D07AA,D07AA03
D08AE03,D,D08,D08A,D08AE,D08AE03
D08AG02,D,D08,D08A,D08AG,D08AG02
D08AG03,D,D08,D08A,D08AG,D08AG03
D08AK01,D,D08,D08A,D08AK,D08AK01
D08AK02,D,D08,D08A,D08AK,D08AK02
D08AK03,D,D08,D08A,D08AK,D08AK03
D08AK04,D,D08,D08A,D08AK,D08AK04
D08AK06,D,D08,D08A,D08AK,D08AK06
D08AX07,D,D08,D08A,D08AX,D08AX07
D08AX08,D,D08,D08A,D08AX,D08AX08
D09AA01,D,D09,D09A,D09AA,D09AA01
D09AA02,D,D09,D09A,D09AA,D09AA02
D09AA09,D,D09,D09A,D09AA,D09AA09
D09AA13,D,D09,D09A,D09AA,D09AA13
D10AD01,D,D10,D10A,D10AD,D10AD01
D10AD02,D,D10,D10A,D10AD,D10AD02
D10AD03,D,D10,D10A,D10AD,D10AD03
D10AD04,D,D10,D10A,D10AD,D10AD04
D10AD05,D,D10,D10A,D10AD,D10AD05
D10AD06,D,D10,D10A,D10AD,D10AD06
D10AE51,D,D10,D10A,D10AE,D10AE51
D10AF01,D,D10,D10A,D10AF,D10AF01
D10AF02,D,D10,D10A,D10AF,D10AF02
D10AF03,D,D10,D10A,D10AF,D10AF03
D10AF04,D,D10,D10A,D10AF,D10AF04
D10AF05,D,D10,D10A,D10AF,D10AF05
D10AF06,D,D10,D10A,D10AF,D10AF06
D10AF51,D,D10,D10A,D10AF,D10AF51
D10AX05,D,D10,D10A,D10AX,D10AX05
D10BA01,D,D10,D10B,D10BA,D10BA01
D10AA01,D,D10,D10A,D10AA,D10AA01
D10AA02,D,D10,D10A,D10AA,D10AA02
D10AA03,D,D10,D10A,D10AA,D10AA03
D11AC06,D,D11,D11A,D11AC,D11AC06
D11AE01,D,D11,D11A,D11AE,D11AE01
D11AH01,D,D11,D11A,D11AH,D11AH01
D11AH04,D,D11,D11A,D11AH,D11AH04
D11AX01,D,D11,D11A,D11AX,D11AX01
D11AX03,D,D11,D11A,D11AX,D11AX03
D11AX05,D,D11,D11A,D11AX,D11AX05
D11AX08,D,D11,D11A,D11AX,D11AX08
D11AX10,D,D11,D11A,D11AX,D11AX10
D11AX11,D,D11,D11A,D11AX,D11AX11
D11AX18,D,D11,D11A,D11AX,D11AX18
D11AX21,D,D11,D11A,D11AX,D11AX21
D11AX22,D,D11,D11A,D11AX,D11AX22
D11AA01,D,D11,D11A,D11AA,D11AA01
G01AD03,G,G01,G01A,G01AD,G01AD03
G01AE01,G,G01,G01A,G01AE,G01AE01
G01AF01,G,G01,G01A,G01AF,G01AF01
G01AF02,G,G01,G01A,G01AF,G01AF02
G01AF04,G,G01,G01A,G01AF,G01AF04
G01AF05,G,G01,G01A,G01AF,G01AF05
G01AF06,G,G01,G01A,G01AF,G01AF06
G01AF07,G,G01,G01A,G01AF,G01AF07
G01AF08,G,G01,G01A,G01AF,G01AF08
G01AF11,G,G01,G01A,G01AF,G01AF11
G01AF12,G,G01,G01A,G01AF,G01AF12
G01AF15,G,G01,G01A,G01AF,G01AF15
G01AF16,G,G01,G01A,G01AF,G01AF16
G01AF17,G,G01,G01A,G01AF,G01AF17
G01AF18,G,G01,G01A,G01AF,G01AF18
G01AF19,G,G01,G01A,G01AF,G01AF19
G01AG02,G,G01,G01A,G01AG,G01AG02
G01AX11,G,G01,G01A,G01AX,G01AX11
G01AX17,G,G01,G01A,G01AX,G01AX17
G01AA03,G,G01,G01A,G01AA,G01AA03
G01AA05,G,G01,G01A,G01AA,G01AA05
G01AA07,G,G01,G01A,G01AA,G01AA07
G01AA08,G,G01,G01A,G01AA,G01AA08
G01AA10,G,G01,G01A,G01AA,G01AA10
G02AB01,G,G02,G02A,G02AB,G02AB01
G02AB02,G,G02,G02A,G02AB,G02AB02
G02AB03,G,G02,G02A,G02AB,G02AB03
G02AD01,G,G02,G02A,G02AD,G02AD01
G02AD02,G,G02,G02A,G02AD,G02AD02
G02AD03,G,G02,G02A,G02AD,G02AD03
