ATC_CODE,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
B01AC13,B,B01,B01A,B01AC,B01AC13
B01AC16,B,B01,B01A,B01AC,B01AC16
B01AC22,B,B01,B01A,B01AC,B01AC22
B01AC23,B,B01,B01A,B01AC,B01AC23
B01AC24,B,B01,B01A,B01AC,B01AC24
B01AD01,B,B01,B01A,B01AD,B01AD01
B01AD02,B,B01,B01A,B01AD,B01AD02
B01AD03,B,B01,B01A,B01AD,B01AD03
B01AD04,B,B01,B01A,B01AD,B01AD04
B01AD07,B,B01,B01A,B01AD,B01AD07
B01AD11,B,B01,B01A,B01AD,B01AD11
B01AE02,B,B01,B01A,B01AE,B01AE02
B01AE03,B,B01,B01A,B01AE,B01AE03
B01AE06,B,B01,B01A,B01AE,B01AE06
B01AF01,B,B01,B01A,B01AF,B01AF01
B01AF02,B,B01,B01A,B01AF,B01AF02
B01AX05,B,B01,B01A,B01AX,B01AX05
B01AA01,B,B01,B01A,B01AA,B01AA01
B01AA03,B,B01,B01A,B01AA,B01AA03
B01AA04,B,B01,B01A,B01AA,B01AA04
B02BA01,B,B02,B02B,B02BA,B02BA01
B02BC09,B,B02,B02B,B02BC,B02BC09
B02BX05,B,B02,B02B,B02BX,B02BX05
B02AA02,B,B02,B02A,B02AA,B02AA02
B03AD01,B,B03,B03A,B03AD,B03AD01
B03AD02,B,B03,B03A,B03AD,B03AD02
B03AD03,B,B03,B03A,B03AD,B03AD03
B03AA02,B,B03,B03A,B03AA,B03AA02
B03AA03,B,B03,B03A,B03AA,B03AA03
B03AA04,B,B03,B03A,B03AA,B03AA04
B03AA07,B,B03,B03A,B03AA,B03AA07
B05BB03,B,B05,B05B,B05BB,B05BB03
B05BC01,B,B05,B05B,B05BC,B05BC01
B05BC02,B,B05,B05B,B05BC,B05BC02
B05CA04,B,B05,B05C,B05CA,B05CA04
B05CA09,B,B05,B05C,B05CA,B05CA09
B05CB02,B,B05,B05C,B05CB,B05CB02
B05CB04,B,B05,B05C,B05CB,B05CB04
B05CX04,B,B05,B05C,B05CX,B05CX04
B05XA01,B,B05,B05X,B05XA,B05XA01
B05XA02,B,B05,B05X,B05XA,B05XA02
B05XA04,B,B05,B05X,B05XA,B05XA04
B05XA08,B,B05,B05X,B05XA,B05XA08
B05XA17,B,B05,B05X,B05XA,B05XA17
B05XX02,B,B05,B05X,B05XX,B05XX02
C01BA01,C,C01,C01B,C01BA,C01BA01
C01BA02,C,C01,C01B,C01BA,C01BA02
C01BA03,C,C01,C01B,C01BA,C01BA03
C01BB01,C,C01,C01B,C01BB,C01BB01
C01BB02,C,C01,C01B,C01BB,C01BB02
C01BB03,C,C01,C01B,C01BB,C01BB03
C01BC03,C,C01,C01B,C01BC,C01BC03
C01BC04,C,C01,C01B,C01BC,C01BC04
C01BC08,C,C01,C01B,C01BC,C01BC08
C01BD01,C,C01,C01B,C01BD,C01BD01
C01BD04,C,C01,C01B,C01BD,C01BD04
C01BD07,C,C01,C01B,C01BD,C01BD07
C01BG01,C,C01,C01B,C01BG,C01BG01
C01CA02,C,C01,C01C,C01CA,C01CA02
C01CA03,C,C01,C01C,C01CA,C01CA03
C01CA04,C,C01,C01C,C01CA,C01CA04
C01CA06,C,C01,C01C,C01CA,C01CA06
C01CA07,C,C01,C01C,C01CA,C01CA07
C01CA09,C,C01,C01C,C01CA,C01CA09
C01CA11,C,C01,C01C,C01CA,C01CA11
C01CA24,C,C01,C01C,C01CA,C01CA24
C01CA26,C,C01,C01C,C01CA,C01CA26
C01DA02,C,C01,C01D,C01DA,C01DA02
C01DA05,C,C01,C01D,C01DA,C01DA05
C01DA13,C,C01,C01D,C01DA,C01DA13
C01EB03,C,C01,C01E,C01EB,C01EB03
C01EB10,C,C01,C01E,C01EB,C01EB10
C01EB16,C,C01,C01E,C01EB,C01EB16
C01EB18,C,C01,C01E,C01EB,C01EB18
C01EB21,C,C01,C01E,C01EB,C01EB21
C02AC01,C,C02,C02A,C02AC,C02AC01
C02AC02,C,C02,C02A,C02AC,C02AC02
C02CA01,C,C02,C02C,C02CA,C02CA01
C02CA04,C,C02,C02C,C02CA,C02CA04
C02KC01,C,C02,C02K,C02KC,C02KC01
C02KX01,C,C02,C02K,C02KX,C02KX01
C02KX02,C,C02,C02K,C02KX,C02KX02
C02KX04,C,C02,C02K,C02KX,C02KX04
C02KX05,C,C02,C02K,C02KX,C02KX05
C02AA02,C,C02,C02A,C02AA,C02AA02
C03BA02,C,C03,C03B,C03BA,C03BA02
C03BA04,C,C03,C03B,C03BA,C03BA04
C03BA08,C,C03,C03B,C03BA,C03BA08
C03BA11,C,C03,C03B,C03BA,C03BA11
C03CA01,C,C03,C03C,C03CA,C03CA01
C03CA02,C,C03,C03C,C03CA,C03CA02
C03CA04,C,C03,C03C,C03CA,C03CA04
C03CC01,C,C03,C03C,C03CC,C03CC01
C03DA01,C,C03,C03D,C03DA,C03DA01
C03DA04,C,C03,C03D,C03DA,C03DA04
C03DB01,C,C03,C03D,C03DB,C03DB01
C03DB02,C,C03,C03D,C03DB,C03DB02
C03XA01,C,C03,C03X,C03XA,C03XA01
C03XA02,C,C03,C03X,C03XA,C03XA02
C03AA01,C,C03,C03A,C03AA,C03AA01
C03AA02,C,C03,C03A,C03AA,C03AA02
C03AA03,C,C03,C03A,C03AA,C03AA03
C03AA04,C,C03,C03A,C03AA,C03AA04
C03AA05,C,C03,C03A,C03AA,C03AA05
C03AA06,C,C03,C03A,C03AA,C03AA06
C03AA08,C,C03,C03A,C03AA,C03AA08
C03AA09,C,C03,C03A,C03AA,C03AA09
C04AB01,C,C04,C04A,C04AB,C04AB01
C04AB02,C,C04,C04A,C04AB,C04AB02
C04AC01,C,C04,C04A,C04AC,C04AC01
C04AD03,C,C04,C04A,C04AD,C04AD03
C04AX02,C,C04,C04A,C04AX,C04AX02
C05AD01,C,C05,C05A,C05AD,C05AD01
C05AD02,C,C05,C05A,C05AD,C05AD02
C05AD05,C,C05,C05A,C05AD,C05AD05
C05AE01,C,C05,C05A,C05AE,C05AE01
C05AE03,C,C05,C05A,C05AE,C05AE03
C05BA03,C,C05,C05B,C05BA,C05BA03
C05BA04,C,C05,C05B,C05BA,C05BA04
C05AA01,C,C05,C05A,C05AA,C05AA01
C05AA04,C,C05,C05A,C05AA,C05AA04
C05AA05,C,C05,C05A,C05AA,C05AA05
C05AA09,C,C05,C05A,C05AA,C05AA09
C05AA12,C,C05,C05A,C05AA,C05AA12
C07AB02,C,C07,C07A,C07AB,C07AB02
C07AB03,C,C07,C07A,C07AB,C07AB03
C07AB04,C,C07,C07A,C07AB,C07AB04
C07AB05,C,C07,C07A,C07AB,C07AB05
C07AB09,C,C07,C07A,C07AB,C07AB09
C07AB12,C,C07,C07A,C07AB,C07AB12
C07AG01,C,C07,C07A,C07AG,C07AG01
C07AG02,C,C07,C07A,C07AG,C07AG02
C07AA03,C,C07,C07A,C07AA,C07AA03
C07AA05,C,C07,C07A,C07AA,C07AA05
C07AA06,C,C07,C07A,C07AA,C07AA06
C07AA07,C,C07,C07A,C07AA,C07AA07
C07AA12,C,C07,C07A,C07AA,C07AA12
C07AA15,C,C07,C07A,C07AA,C07AA15
C07AA23,C,C07,C07A,C07AA,C07AA23
C08CA01,C,C08,C08C,C08CA,C08CA01
C08CA02,C,C08,C08C,C08CA,C08CA02
C08CA03,C,C08,C08C,C08CA,C08CA03
C08CA04,C,C08,C08C,C08CA,C08CA04
C08CA05,C,C08,C08C,C08CA,C08CA05
C08CA06,C,C08,C08C,C08CA,C08CA06
C08CA07,C,C08,C08C,C08CA,C08CA07
C08DA01,C,C08,C08D,C08DA,C08DA01
C08DB01,C,C08,C08D,C08DB,C08DB01
C08EA02,C,C08,C08E,C08EA,C08EA02
C09CA01,C,C09,C09C,C09CA,C09CA01
C09CA02,C,C09,C09C,C09CA,C09CA02
C09CA03,C,C09,C09C,C09CA,C09CA03
C09CA04,C,C09,C09C,C09CA,C09CA04
C09CA06,C,C09,C09C,C09CA,C09CA06
C09CA07,C,C09,C09C,C09CA,C09CA07
C09XA02,C,C09,C09X,C09XA,C09XA02
C09AA01,C,C09,C09A,C09AA,C09AA01
C09AA02,C,C09,C09A,C09AA,C09AA02
C09AA03,C,C09,C09A,C09AA,C09AA03
C09AA04,C,C09,C09A,C09AA,C09AA04
C09AA05,C,C09,C09A,C09AA,C09AA05
C09AA06,C,C09,C09A,C09AA,C09AA06
C09AA07,C,C09,C09A,C09AA,C09AA07
C09AA09,C,C09,C09A,C09AA,C09AA09
C09AA10,C,C09,C09A,C09AA,C09AA10
C10AB01,C,C10,C10A,C10AB,C10AB01
C10AB04,C,C10,C10A,C10AB,C10AB04
C10AB05,C,C10,C10A,C10AB,C10AB05
C10AC01,C,C10,C10A,C10AC,C10AC01
C10AC02,C,C10,C10A,C10AC,C10AC02
C10AC04,C,C10,C10A,C10AC,C10AC04
C10AD02,C,C10,C10A,C10AD,C10AD02
C10AX02,C,C10,C10A,C10AX,C10AX02
C10AX09,C,C10,C10A,C10AX,C10AX09
C10AX12,C,C10,C10A,C10AX,C10AX12
C10AA01,C,C10,C10A,C10AA,C10AA01
C10AA02,C,C10,C10A,C10AA,C10AA02
C10AA03,C,C10,C10A,C10AA,C10AA03
C10AA07,C,C10,C10A,C10AA,C10AA07
C10AA08,C,C10,C10A,C10AA,C10AA08
D01AC01,D,D01,D01A,D01AC,D01AC01
D01AC02,D,D01,D01A,D01AC,D01AC02
D01AC03,D,D01,D01A,D01AC,D01AC03
D01AC07,D,D01,D01A,D01AC,D01AC07
D01AC08,D,D01,D01A,D01AC,D01AC08
D01AC15,D,D01,D01A,D01AC,D01AC15
D01AE21,D,D01,D01A,D01AE,D01AE21
D01BA01,D,D01,D01B,D01BA,D01BA01
D01AA08,D,D01,D01A,D01AA,D01AA08
D02AE01,D,D02,D02A,D02AE,D02AE01
D04AB01,D,D04,D04A,D04AB,D04AB01
D04AB06,D,D04,D04A,D04AB,D04AB06
D04AX01,D,D04,D04A,D04AX,D04AX01
D04AA10,D,D04,D04A,D04AA,D04AA10
D04AA32,D,D04,D04A,D04AA,D04AA32
D05AD02,D,D05,D05A,D05AD,D05AD02
D05BA02,D,D05,D05B,D05BA,D05BA02
D05BB02,D,D05,D05B,D05BB,D05BB02
D06AX02,D,D06,D06A,D06AX,D06AX02
D06AX04,D,D06,D06A,D06AX,D06AX04
D06AX07,D,D06,D06A,D06AX,D06AX07
D06AX12,D,D06,D06A,D06AX,D06AX12
D06BA04,D,D06,D06B,D06BA,D06BA04
D06BA06,D,D06,D06B,D06BA,D06BA06
D06BB03,D,D06,D06B,D06BB,D06BB03
D06BX01,D,D06,D06B,D06BX,D06BX01
D06AA01,D,D06,D06A,D06AA,D06AA01
D06AA03,D,D06,D06A,D06AA,D06AA03
D06AA04,D,D06,D06A,D06AA,D06AA04
D07AB09,D,D07,D07A,D07AB,D07AB09
D07AB19,D,D07,D07A,D07AB,D07AB19
D07AC01,D,D07,D07A,D07AC,D07AC01
D07AC09,D,D07,D07A,D07AC,D07AC09
D07AC17,D,D07,D07A,D07AC,D07AC17
D07XA01,D,D07,D07X,D07XA,D07XA01
D07XA02,D,D07,D07X,D07XA,D07XA02
D07XB02,D,D07,D07X,D07XB,D07XB02
D07XB05,D,D07,D07X,D07XB,D07XB05
D07XC01,D,D07,D07X,D07XC,D07XC01
D07AA01,D,D07,D07A,D07AA,D07AA01
D07AA02,D,D07,D07A,D07AA,D07AA02
D07AA03,D,D07,D07A,D07AA,D07AA03
D08AX08,D,D08,D08A,D08AX,D08AX08
D09AA08,D,D09,D09A,D09AA,D09AA08
D10AD01,D,D10,D10A,D10AD,D10AD01
D10AD04,D,D10,D10A,D10AD,D10AD04
D10AF01,D,D10,D10A,D10AF,D10AF01
D10AF02,D,D10,D10A,D10AF,D10AF02
D10AF03,D,D10,D10A,D10AF,D10AF03
D10AX01,D,D10,D10A,D10AX,D10AX01
D10AX05,D,D10,D10A,D10AX,D10AX05
D10BA01,D,D10,D10B,D10BA,D10BA01
D10AA02,D,D10,D10A,D10AA,D10AA02
D10AA03,D,D10,D10A,D10AA,D10AA03
D11AH01,D,D11,D11A,D11AH,D11AH01
D11AX18,D,D11,D11A,D11AX,D11AX18
G01AD03,G,G01,G01A,G01AD,G01AD03
G01AF01,G,G01,G01A,G01AF,G01AF01
G01AF02,G,G01,G01A,G01AF,G01AF02
G01AF04,G,G01,G01A,G01AF,G01AF04
G01AF05,G,G01,G01A,G01AF,G01AF05
G01AF08,G,G01,G01A,G01AF,G01AF08
G01AF11,G,G01,G01A,G01AF,G01AF11
G01AF15,G,G01,G01A,G01AF,G01AF15
G01AX06,G,G01,G01A,G01AX,G01AX06
G01AA03,G,G01,G01A,G01AA,G01AA03
G01AA05,G,G01,G01A,G01AA,G01AA05
G01AA07,G,G01,G01A,G01AA,G01AA07
G01AA10,G,G01,G01A,G01AA,G01AA10
G02AB01,G,G02,G02A,G02AB,G02AB01
G02CB01,G,G02,G02C,G02CB,G02CB01
G02CB03,G,G02,G02C,G02CB,G02CB03
G02CC01,G,G02,G02C,G02CC,G02CC01
G02CC02,G,G02,G02C,G02CC,G02CC02
G03AC01,G,G03,G03A,G03AC,G03AC01
G03AC03,G,G03,G03A,G03AC,G03AC03
G03AC06,G,G03,G03A,G03AC,G03AC06
G03AC08,G,G03,G03A,G03AC,G03AC08
G03AC09,G,G03,G03A,G03AC,G03AC09
G03AC10,G,G03,G03A,G03AC,G03AC10
G03AD01,G,G03,G03A,G03AD,G03AD01
G03BA01,G,G03,G03B,G03BA,G03BA01
G03BA02,G,G03,G03B,G03BA,G03BA02
G03BA03,G,G03,G03B,G03BA,G03BA03
G03CA01,G,G03,G03C,G03CA,G03CA01
G03CA03,G,G03,G03C,G03CA,G03CA03
G03CA06,G,G03,G03C,G03CA,G03CA06
G03CA07,G,G03,G03C,G03CA,G03CA07
G03CB01,G,G03,G03C,G03CB,G03CB01
G03CB02,G,G03,G03C,G03CB,G03CB02
G03CC02,G,G03,G03C,G03CC,G03CC02
G03CC04,G,G03,G03C,G03CC,G03CC04
G03CC05,G,G03,G03C,G03CC,G03CC05
G03DA02,G,G03,G03D,G03DA,G03DA02
G03DC02,G,G03,G03D,G03DC,G03DC02
G03EK01,G,G03,G03E,G03EK,G03EK01
G03XA01,G,G03,G03X,G03XA,G03XA01
G03XB01,G,G03,G03X,G03XB,G03XB01
G03XC05,G,G03,G03X,G03XC,G03XC05
G04BA01,G,G04,G04B,G04BA,G04BA01
G04BD02,G,G04,G04B,G04BD,G04BD02
G04BD04,G,G04,G04B,G04BD,G04BD04
G04BD09,G,G04,G04B,G04BD,G04BD09
G04BD10,G,G04,G04B,G04BD,G04BD10
G04BD11,G,G04,G04B,G04BD,G04BD11
G04BD12,G,G04,G04B,G04BD,G04BD12
G04BE02,G,G04,G04B,G04BE,G04BE02
G04BE07,G,G04,G04B,G04BE,G04BE07
G04BE08,G,G04,G04B,G04BE,G04BE08
G04BE09,G,G04,G04B,G04BE,G04BE09
G04BE10,G,G04,G04B,G04BE,G04BE10
G04BX01,G,G04,G04B,G04BX,G04BX01
G04BX15,G,G04,G04B,G04BX,G04BX15
G04BX16,G,G04,G04B,G04BX,G04BX16
G04CA01,G,G04,G04C,G04CA,G04CA01
G04CA03,G,G04,G04C,G04CA,G04CA03
G04CA04,G,G04,G04C,G04CA,G04CA04
H01AC01,H,H01,H01A,H01AC,H01AC01
H01CB02,H,H01,H01C,H01CB,H01CB02
H01CB05,H,H01,H01C,H01CB,H01CB05
H01AA01,H,H01,H01A,H01AA,H01AA01
H01AA02,H,H01,H01A,H01AA,H01AA02
H02AB01,H,H02,H02A,H02AB,H02AB01
H02AB02,H,H02,H02A,H02AB,H02AB02
H02AB04,H,H02,H02A,H02AB,H02AB04
H02AB05,H,H02,H02A,H02AB,H02AB05
H02AB06,H,H02,H02A,H02AB,H02AB06
H02AB07,H,H02,H02A,H02AB,H02AB07
H02AB08,H,H02,H02A,H02AB,H02AB08
H02AB09,H,H02,H02A,H02AB,H02AB09
H02AB10,H,H02,H02A,H02AB,H02AB10
H02AA02,H,H02,H02A,H02AA,H02AA02
H02AA03,H,H02,H02A,H02AA,H02AA03
H03BA02,H,H03,H03B,H03BA,H03BA02
H03BB02,H,H03,H03B,H03BB,H03BB02
H03AA01,H,H03,H03A,H03AA,H03AA01
H03AA02,H,H03,H03A,H03AA,H03AA02
H05BX01,H,H05,H05B,H05BX,H05BX01
J01BA01,J,J01,J01B,J01BA,J01BA01
J01CA01,J,J01,J01C,J01CA,J01CA01
J01CA03,J,J01,J01C,J01CA,J01CA03
J01CA04,J,J01,J01C,J01CA,J01CA04
J01CA06,J,J01,J01C,J01CA,J01CA06
J01CA09,J,J01,J01C,J01CA,J01CA09
J01CA10,J,J01,J01C,J01CA,J01CA10
J01CA12,J,J01,J01C,J01CA,J01CA12
J01CA13,J,J01,J01C,J01CA,J01CA13
J01CF01,J,J01,J01C,J01CF,J01CF01
J01CF02,J,J01,J01C,J01CF,J01CF02
J01CF03,J,J01,J01C,J01CF,J01CF03
J01CF04,J,J01,J01C,J01CF,J01CF04
J01CF06,J,J01,J01C,J01CF,J01CF06
J01DB01,J,J01,J01D,J01DB,J01DB01
J01DC02,J,J01,J01D,J01DC,J01DC02
J01DD15,J,J01,J01D,J01DD,J01DD15
J01DH02,J,J01,J01D,J01DH,J01DH02
J01DH03,J,J01,J01D,J01DH,J01DH03
J01DH04,J,J01,J01D,J01DH,J01DH04
J01EA01,J,J01,J01E,J01EA,J01EA01
J01EB02,J,J01,J01E,J01EB,J01EB02
J01EB03,J,J01,J01E,J01EB,J01EB03
J01EB04,J,J01,J01E,J01EB,J01EB04
J01EB05,J,J01,J01E,J01EB,J01EB05
J01EC01,J,J01,J01E,J01EC,J01EC01
J01EC02,J,J01,J01E,J01EC,J01EC02
J01ED07,J,J01,J01E,J01ED,J01ED07
J01FA01,J,J01,J01F,J01FA,J01FA01
J01FA08,J,J01,J01F,J01FA,J01FA08
J01FA09,J,J01,J01F,J01FA,J01FA09
J01FA10,J,J01,J01F,J01FA,J01FA10
J01FA13,J,J01,J01F,J01FA,J01FA13
J01FA15,J,J01,J01F,J01FA,J01FA15
J01FF01,J,J01,J01F,J01FF,J01FF01
J01GA01,J,J01,J01G,J01GA,J01GA01
J01GB01,J,J01,J01G,J01GB,J01GB01
J01GB03,J,J01,J01G,J01GB,J01GB03
J01GB04,J,J01,J01G,J01GB,J01GB04
J01GB05,J,J01,J01G,J01GB,J01GB05
J01GB06,J,J01,J01G,J01GB,J01GB06
J01GB07,J,J01,J01G,J01GB,J01GB07
J01MA01,J,J01,J01M,J01MA,J01MA01
J01MA02,J,J01,J01M,J01MA,J01MA02
J01MA04,J,J01,J01M,J01MA,J01MA04
J01MA06,J,J01,J01M,J01MA,J01MA06
J01MA07,J,J01,J01M,J01MA,J01MA07
J01MA09,J,J01,J01M,J01MA,J01MA09
J01MA12,J,J01,J01M,J01MA,J01MA12
J01MA14,J,J01,J01M,J01MA,J01MA14
J01MA15,J,J01,J01M,J01MA,J01MA15
J01MA16,J,J01,J01M,J01MA,J01MA16
J01MB02,J,J01,J01M,J01MB,J01MB02
J01MB06,J,J01,J01M,J01MB,J01MB06
J01XA01,J,J01,J01X,J01XA,J01XA01
J01XA03,J,J01,J01X,J01XA,J01XA03
J01XD01,J,J01,J01X,J01XD,J01XD01
J01XX08,J,J01,J01X,J01XX,J01XX08
J01XX09,J,J01,J01X,J01XX,J01XX09
J01AA01,J,J01,J01A,J01AA,J01AA01
J01AA02,J,J01,J01A,J01AA,J01AA02
J01AA06,J,J01,J01A,J01AA,J01AA06
J01AA07,J,J01,J01A,J01AA,J01AA07
J01AA08,J,J01,J01A,J01AA,J01AA08
J01AA12,J,J01,J01A,J01AA,J01AA12
J02AB01,J,J02,J02A,J02AB,J02AB01
J02AB02,J,J02,J02A,J02AB,J02AB02
J02AC01,J,J02,J02A,J02AC,J02AC01
J02AC02,J,J02,J02A,J02AC,J02AC02
J02AC03,J,J02,J02A,J02AC,J02AC03
J02AC04,J,J02,J02A,J02AC,J02AC04
J02AX01,J,J02,J02A,J02AX,J02AX01
J02AX04,J,J02,J02A,J02AX,J02AX04
J02AA01,J,J02,J02A,J02AA,J02AA01
J04AB02,J,J04,J04A,J04AB,J04AB02
J04AB04,J,J04,J04A,J04AB,J04AB04
J04AB05,J,J04,J04A,J04AB,J04AB05
J04AB30,J,J04,J04A,J04AB,J04AB30
J04AC01,J,J04,J04A,J04AC,J04AC01
J04AK02,J,J04,J04A,J04AK,J04AK02
J04AK05,J,J04,J04A,J04AK,J04AK05
J04BA02,J,J04,J04B,J04BA,J04BA02
J05AB01,J,J05,J05A,J05AB,J05AB01
J05AB06,J,J05,J05A,J05AB,J05AB06
J05AB09,J,J05,J05A,J05AB,J05AB09
J05AB12,J,J05,J05A,J05AB,J05AB12
J05AB14,J,J05,J05A,J05AB,J05AB14
J05AD01,J,J05,J05A,J05AD,J05AD01
J05AE01,J,J05,J05A,J05AE,J05AE01
J05AE03,J,J05,J05A,J05AE,J05AE03
J05AE05,J,J05,J05A,J05AE,J05AE05
J05AE07,J,J05,J05A,J05AE,J05AE07
J05AE08,J,J05,J05A,J05AE,J05AE08
J05AE09,J,J05,J05A,J05AE,J05AE09
J05AE10,J,J05,J05A,J05AE,J05AE10
J05AF01,J,J05,J05A,J05AF,J05AF01
