ATC_CODE,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
H02AB07,H,H02,H02A,H02AB,H02AB07
H02AB08,H,H02,H02A,H02AB,H02AB08
H02AB09,H,H02,H02A,H02AB,H02AB09
H02BX01,H,H02,H02B,H02BX,H02BX01
H02AA02,H,H02,H02A,H02AA,H02AA02
H03AA01,H,H03,H03A,H03AA,H03AA01
J01BA01,J,J01,J01B,J01BA,J01BA01
J01CA,J,J01,J01C,J01CA,J01CA
J01CA01,J,J01,J01C,J01CA,J01CA01
J01CA02,J,J01,J01C,J01CA,J01CA02
J01CA03,J,J01,J01C,J01CA,J01CA03
J01CA04,J,J01,J01C,J01CA,J01CA04
J01CA05,J,J01,J01C,J01CA,J01CA05
J01CA06,J,J01,J01C,J01CA,J01CA06
J01CA07,J,J01,J01C,J01CA,J01CA07
J01CA08,J,J01,J01C,J01CA,J01CA08
J01CA09,J,J01,J01C,J01CA,J01CA09
J01CA10,J,J01,J01C,J01CA,J01CA10
J01CA11,J,J01,J01C,J01CA,J01CA11
J01CA12,J,J01,J01C,J01CA,J01CA12
J01CA13,J,J01,J01C,J01CA,J01CA13
J01CA14,J,J01,J01C,J01CA,J01CA14
J01CA15,J,J01,J01C,J01CA,J01CA15
J01CA16,J,J01,J01C,J01CA,J01CA16
J01CA17,J,J01,J01C,J01CA,J01CA17
J01CA18,J,J01,J01C,J01CA,J01CA18
J01CA19,J,J01,J01C,J01CA,J01CA19
J01CA20,J,J01,J01C,J01CA,J01CA20
J01CA51,J,J01,J01C,J01CA,J01CA51
J01CE,J,J01,J01C,J01CE,J01CE
J01CE01,J,J01,J01C,J01CE,J01CE01
J01CE02,J,J01,J01C,J01CE,J01CE02
J01CE03,J,J01,J01C,J01CE,J01CE03
J01CE04,J,J01,J01C,J01CE,J01CE04
J01CE05,J,J01,J01C,J01CE,J01CE05
J01CE06,J,J01,J01C,J01CE,J01CE06
J01CE07,J,J01,J01C,J01CE,J01CE07
J01CE08,J,J01,J01C,J01CE,J01CE08
J01CE09,J,J01,J01C,J01CE,J01CE09
J01CE10,J,J01,J01C,J01CE,J01CE10
J01CE30,J,J01,J01C,J01CE,J01CE30
J01CF,J,J01,J01C,J01CF,J01CF
J01CF01,J,J01,J01C,J01CF,J01CF01
J01CF02,J,J01,J01C,J01CF,J01CF02
J01CF03,J,J01,J01C,J01CF,J01CF03
J01CF04,J,J01,J01C,J01CF,J01CF04
J01CF05,J,J01,J01C,J01CF,J01CF05
J01CF06,J,J01,J01C,J01CF,J01CF06
J01CG02,J,J01,J01C,J01CG,J01CG02
J01CR50,J,J01,J01C,J01CR,J01CR50
J01DB01,J,J01,J01D,J01DB,J01DB01
J01DB04,J,J01,J01D,J01DB,J01DB04
J01DD01,J,J01,J01D,J01DD,J01DD01
J01DD02,J,J01,J01D,J01DD,J01DD02
J01DD04,J,J01,J01D,J01DD,J01DD04
J01DD08,J,J01,J01D,J01DD,J01DD08
J01DD54,J,J01,J01D,J01DD,J01DD54
J01DH02,J,J01,J01D,J01DH,J01DH02
J01DH03,J,J01,J01D,J01DH,J01DH03
J01DH51,J,J01,J01D,J01DH,J01DH51
J01DH52,J,J01,J01D,J01DH,J01DH52
J01EC02,J,J01,J01E,J01EC,J01EC02
J01EE01,J,J01,J01E,J01EE,J01EE01
J01EE02,J,J01,J01E,J01EE,J01EE02
J01EE06,J,J01,J01E,J01EE,J01EE06
J01FA01,J,J01,J01F,J01FA,J01FA01
J01FA09,J,J01,J01F,J01FA,J01FA09
J01FA10,J,J01,J01F,J01FA,J01FA10
J01FA15,J,J01,J01F,J01FA,J01FA15
J01FF01,J,J01,J01F,J01FF,J01FF01
J01GA01,J,J01,J01G,J01GA,J01GA01
J01GB03,J,J01,J01G,J01GB,J01GB03
J01GB04,J,J01,J01G,J01GB,J01GB04
J01GB06,J,J01,J01G,J01GB,J01GB06
J01MA01,J,J01,J01M,J01MA,J01MA01
J01MA02,J,J01,J01M,J01MA,J01MA02
J01MA12,J,J01,J01M,J01MA,J01MA12
J01MA14,J,J01,J01M,J01MA,J01MA14
J01RA03,J,J01,J01R,J01RA,J01RA03
J01RA04,J,J01,J01R,J01RA,J01RA04
J01RA05,J,J01,J01R,J01RA,J01RA05
J01RA06,J,J01,J01R,J01RA,J01RA06
J01RA07,J,J01,J01R,J01RA,J01RA07
J01RA08,J,J01,J01R,J01RA,J01RA08
J01RA09,J,J01,J01R,J01RA,J01RA09
J01RA10,J,J01,J01R,J01RA,J01RA10
J01RA11,J,J01,J01R,J01RA,J01RA11
J01RA12,J,J01,J01R,J01RA,J01RA12
J01XA01,J,J01,J01X,J01XA,J01XA01
J01XD01,J,J01,J01X,J01XD,J01XD01
J01XE01,J,J01,J01X,J01XE,J01XE01
J01XE51,J,J01,J01X,J01XE,J01XE51
J01XX04,J,J01,J01X,J01XX,J01XX04
J01XX08,J,J01,J01X,J01XX,J01XX08
J01AA02,J,J01,J01A,J01AA,J01AA02
J01AA07,J,J01,J01A,J01AA,J01AA07
J01AA20,J,J01,J01A,J01AA,J01AA20
J02AB01,J,J02,J02A,J02AB,J02AB01
J02AB02,J,J02,J02A,J02AB,J02AB02
J02AC01,J,J02,J02A,J02AC,J02AC01
J02AC02,J,J02,J02A,J02AC,J02AC02
J02AC03,J,J02,J02A,J02AC,J02AC03
J02AC04,J,J02,J02A,J02AC,J02AC04
J02AX01,J,J02,J02A,J02AX,J02AX01
J02AX04,J,J02,J02A,J02AX,J02AX04
J02AX06,J,J02,J02A,J02AX,J02AX06
J02AA01,J,J02,J02A,J02AA,J02AA01
J04AB01,J,J04,J04A,J04AB,J04AB01
J04AB02,J,J04,J04A,J04AB,J04AB02
J04AB04,J,J04,J04A,J04AB,J04AB04
J04AB05,J,J04,J04A,J04AB,J04AB05
J04AB30,J,J04,J04A,J04AB,J04AB30
J04AC01,J,J04,J04A,J04AC,J04AC01
J04AC51,J,J04,J04A,J04AC,J04AC51
J04AD03,J,J04,J04A,J04AD,J04AD03
J04AK01,J,J04,J04A,J04AK,J04AK01
J04AK02,J,J04,J04A,J04AK,J04AK02
J04AK05,J,J04,J04A,J04AK,J04AK05
J04AM01,J,J04,J04A,J04AM,J04AM01
J04AM02,J,J04,J04A,J04AM,J04AM02
J04AM03,J,J04,J04A,J04AM,J04AM03
J04AM04,J,J04,J04A,J04AM,J04AM04
J04AM05,J,J04,J04A,J04AM,J04AM05
J04AM06,J,J04,J04A,J04AM,J04AM06
J04AM07,J,J04,J04A,J04AM,J04AM07
J04AM08,J,J04,J04A,J04AM,J04AM08
J04BA01,J,J04,J04B,J04BA,J04BA01
J04BA02,J,J04,J04B,J04BA,J04BA02
J04AA01,J,J04,J04A,J04AA,J04AA01
L01BA01,L,L01,L01B,L01BA,L01BA01
L01BC02,L,L01,L01B,L01BC,L01BC02
L01BC05,L,L01,L01B,L01BC,L01BC05
L01BC06,L,L01,L01B,L01BC,L01BC06
L01CA04,L,L01,L01C,L01CA,L01CA04
L01CD01,L,L01,L01C,L01CD,L01CD01
L01CD02,L,L01,L01C,L01CD,L01CD02
L01CD04,L,L01,L01C,L01CD,L01CD04
L01DB03,L,L01,L01D,L01DB,L01DB03
L01XC02,L,L01,L01X,L01XC,L01XC02
L01XC03,L,L01,L01X,L01XC,L01XC03
L01XC06,L,L01,L01X,L01XC,L01XC06
L01XC07,L,L01,L01X,L01XC,L01XC07
L01XC08,L,L01,L01X,L01XC,L01XC08
L01XC10,L,L01,L01X,L01XC,L01XC10
L01XC11,L,L01,L01X,L01XC,L01XC11
L01XC12,L,L01,L01X,L01XC,L01XC12
L01XC13,L,L01,L01X,L01XC,L01XC13
L01XC15,L,L01,L01X,L01XC,L01XC15
L01XC17,L,L01,L01X,L01XC,L01XC17
L01XC18,L,L01,L01X,L01XC,L01XC18
L01XC19,L,L01,L01X,L01XC,L01XC19
L01XC23,L,L01,L01X,L01XC,L01XC23
L01XC24,L,L01,L01X,L01XC,L01XC24
L01XC26,L,L01,L01X,L01XC,L01XC26
L01XC27,L,L01,L01X,L01XC,L01XC27
L01XC31,L,L01,L01X,L01XC,L01XC31
L01XE01,L,L01,L01X,L01XE,L01XE01
L01XE04,L,L01,L01X,L01XE,L01XE04
L01XE05,L,L01,L01X,L01XE,L01XE05
L01XE06,L,L01,L01X,L01XE,L01XE06
L01XE07,L,L01,L01X,L01XE,L01XE07
L01XE08,L,L01,L01X,L01XE,L01XE08
L01XE09,L,L01,L01X,L01XE,L01XE09
L01XE10,L,L01,L01X,L01XE,L01XE10
L01XE11,L,L01,L01X,L01XE,L01XE11
L01XE14,L,L01,L01X,L01XE,L01XE14
L01XE15,L,L01,L01X,L01XE,L01XE15
L01XE17,L,L01,L01X,L01XE,L01XE17
L01XE21,L,L01,L01X,L01XE,L01XE21
L01XE23,L,L01,L01X,L01XE,L01XE23
L01XE24,L,L01,L01X,L01XE,L01XE24
L01XE25,L,L01,L01X,L01XE,L01XE25
L01XE26,L,L01,L01X,L01XE,L01XE26
L01XE27,L,L01,L01X,L01XE,L01XE27
L01XE29,L,L01,L01X,L01XE,L01XE29
L01XE33,L,L01,L01X,L01XE,L01XE33
L01XE34,L,L01,L01X,L01XE,L01XE34
L01XE38,L,L01,L01X,L01XE,L01XE38
L01XE42,L,L01,L01X,L01XE,L01XE42
L01XE45,L,L01,L01X,L01XE,L01XE45
L01XE50,L,L01,L01X,L01XE,L01XE50
L01XX05,L,L01,L01X,L01XX,L01XX05
L01XX19,L,L01,L01X,L01XX,L01XX19
L01XX32,L,L01,L01X,L01XX,L01XX32
L01XX33,L,L01,L01X,L01XX,L01XX33
L01XX42,L,L01,L01X,L01XX,L01XX42
L01XX46,L,L01,L01X,L01XX,L01XX46
L01XX47,L,L01,L01X,L01XX,L01XX47
L01XX50,L,L01,L01X,L01XX,L01XX50
L01XX52,L,L01,L01X,L01XX,L01XX52
L01XX54,L,L01,L01X,L01XX,L01XX54
L01XX55,L,L01,L01X,L01XX,L01XX55
L02AB01,L,L02,L02A,L02AB,L02AB01
L02BB04,L,L02,L02B,L02BB,L02BB04
L02BX03,L,L02,L02B,L02BX,L02BX03
L02AA03,L,L02,L02A,L02AA,L02AA03
L03AB01,L,L03,L03A,L03AB,L03AB01
L03AB11,L,L03,L03A,L03AB,L03AB11
L03AB61,L,L03,L03A,L03AB,L03AB61
L03AC01,L,L03,L03A,L03AC,L03AC01
L04AD01,L,L04,L04A,L04AD,L04AD01
L04AD02,L,L04,L04A,L04AD,L04AD02
L04AX01,L,L04,L04A,L04AX,L04AX01
L04AX02,L,L04,L04A,L04AX,L04AX02
L04AX03,L,L04,L04A,L04AX,L04AX03
L04AX04,L,L04,L04A,L04AX,L04AX04
L04AX06,L,L04,L04A,L04AX,L04AX06
L04AA06,L,L04,L04A,L04AA,L04AA06
L04AA10,L,L04,L04A,L04AA,L04AA10
L04AA18,L,L04,L04A,L04AA,L04AA18
L04AA34,L,L04,L04A,L04AA,L04AA34
M01AB05,M,M01,M01A,M01AB,M01AB05
M01AB55,M,M01,M01A,M01AB,M01AB55
M01AC01,M,M01,M01A,M01AC,M01AC01
M01AE01,M,M01,M01A,M01AE,M01AE01
M01AE02,M,M01,M01A,M01AE,M01AE02
M01AE51,M,M01,M01A,M01AE,M01AE51
M01AE52,M,M01,M01A,M01AE,M01AE52
M01AE56,M,M01,M01A,M01AE,M01AE56
M01AG01,M,M01,M01A,M01AG,M01AG01
M01AH01,M,M01,M01A,M01AH,M01AH01
M01AX17,M,M01,M01A,M01AX,M01AX17
M01AA05,M,M01,M01A,M01AA,M01AA05
M02AA03,M,M02,M02A,M02AA,M02AA03
M02AA07,M,M02,M02A,M02AA,M02AA07
M02AA12,M,M02,M02A,M02AA,M02AA12
M02AA13,M,M02,M02A,M02AA,M02AA13
M02AA15,M,M02,M02A,M02AA,M02AA15
M02AA26,M,M02,M02A,M02AA,M02AA26
M04AC01,M,M04,M04A,M04AC,M04AC01
M04AA01,M,M04,M04A,M04AA,M04AA01
M04AA51,M,M04,M04A,M04AA,M04AA51
M05BA03,M,M05,M05B,M05BA,M05BA03
M05BA04,M,M05,M05B,M05BA,M05BA04
M05BA06,M,M05,M05B,M05BA,M05BA06
M05BA08,M,M05,M05B,M05BA,M05BA08
M05BB01,M,M05,M05B,M05BB,M05BB01
M05BB02,M,M05,M05B,M05BB,M05BB02
M05BB03,M,M05,M05B,M05BB,M05BB03
M05BB04,M,M05,M05B,M05BB,M05BB04
M05BB05,M,M05,M05B,M05BB,M05BB05
M05BB06,M,M05,M05B,M05BB,M05BB06
M05BB08,M,M05,M05B,M05BB,M05BB08
N01AH01,N,N01,N01A,N01AH,N01AH01
N01AH02,N,N01,N01A,N01AH,N01AH02
N01AH51,N,N01,N01A,N01AH,N01AH51
N01BB02,N,N01,N01B,N01BB,N01BB02
N02AB02,N,N02,N02A,N02AB,N02AB02
N02AB03,N,N02,N02A,N02AB,N02AB03
N02AC04,N,N02,N02A,N02AC,N02AC04
N02AC52,N,N02,N02A,N02AC,N02AC52
N02AC54,N,N02,N02A,N02AC,N02AC54
N02AC74,N,N02,N02A,N02AC,N02AC74
N02AE01,N,N02,N02A,N02AE,N02AE01
N02AG01,N,N02,N02A,N02AG,N02AG01
N02AG04,N,N02,N02A,N02AG,N02AG04
N02AJ01,N,N02,N02A,N02AJ,N02AJ01
N02AJ02,N,N02,N02A,N02AJ,N02AJ02
N02AJ06,N,N02,N02A,N02AJ,N02AJ06
N02AJ07,N,N02,N02A,N02AJ,N02AJ07
N02AJ08,N,N02,N02A,N02AJ,N02AJ08
N02AJ13,N,N02,N02A,N02AJ,N02AJ13
N02AJ14,N,N02,N02A,N02AJ,N02AJ14
N02AJ17,N,N02,N02A,N02AJ,N02AJ17
N02AJ18,N,N02,N02A,N02AJ,N02AJ18
N02AJ19,N,N02,N02A,N02AJ,N02AJ19
N02AX02,N,N02,N02A,N02AX,N02AX02
N02BB02,N,N02,N02B,N02BB,N02BB02
N02BB52,N,N02,N02B,N02BB,N02BB52
N02BB72,N,N02,N02B,N02BB,N02BB72
N02BE01,N,N02,N02B,N02BE,N02BE01
N02CX02,N,N02,N02C,N02CX,N02CX02
N02AA01,N,N02,N02A,N02AA,N02AA01
N02AA03,N,N02,N02A,N02AA,N02AA03
N02AA05,N,N02,N02A,N02AA,N02AA05
N02AA08,N,N02,N02A,N02AA,N02AA08
N02AA51,N,N02,N02A,N02AA,N02AA51
N02AA53,N,N02,N02A,N02AA,N02AA53
N02AA55,N,N02,N02A,N02AA,N02AA55
N02AA56,N,N02,N02A,N02AA,N02AA56
N02AA58,N,N02,N02A,N02AA,N02AA58
N02AA59,N,N02,N02A,N02AA,N02AA59
N02AA79,N,N02,N02A,N02AA,N02AA79
N03AB02,N,N03,N03A,N03AB,N03AB02
N03AB05,N,N03,N03A,N03AB,N03AB05
N03AB52,N,N03,N03A,N03AB,N03AB52
N03AF01,N,N03,N03A,N03AF,N03AF01
N03AF02,N,N03,N03A,N03AF,N03AF02
N03AG01,N,N03,N03A,N03AG,N03AG01
N03AX12,N,N03,N03A,N03AX,N03AX12
N03AX16,N,N03,N03A,N03AX,N03AX16
N03AA02,N,N03,N03A,N03AA,N03AA02
N05AB02,N,N05,N05A,N05AB,N05AB02
N05AB03,N,N05,N05A,N05AB,N05AB03
N05AB04,N,N05,N05A,N05AB,N05AB04
N05AB10,N,N05,N05A,N05AB,N05AB10
N05AC01,N,N05,N05A,N05AC,N05AC01
N05AC02,N,N05,N05A,N05AC,N05AC02
N05AC04,N,N05,N05A,N05AC,N05AC04
N05AD01,N,N05,N05A,N05AD,N05AD01
N05AE03,N,N05,N05A,N05AE,N05AE03
N05AE04,N,N05,N05A,N05AE,N05AE04
N05AF05,N,N05,N05A,N05AF,N05AF05
N05AG02,N,N05,N05A,N05AG,N05AG02
N05AH02,N,N05,N05A,N05AH,N05AH02
N05AH03,N,N05,N05A,N05AH,N05AH03
N05AH04,N,N05,N05A,N05AH,N05AH04
N05AH05,N,N05,N05A,N05AH,N05AH05
N05AL01,N,N05,N05A,N05AL,N05AL01
N05AL03,N,N05,N05A,N05AL,N05AL03
N05AL05,N,N05,N05A,N05AL,N05AL05
N05AN01,N,N05,N05A,N05AN,N05AN01
N05AX08,N,N05,N05A,N05AX,N05AX08
N05AX11,N,N05,N05A,N05AX,N05AX11
N05AX12,N,N05,N05A,N05AX,N05AX12
N05AX13,N,N05,N05A,N05AX,N05AX13
N05AX14,N,N05,N05A,N05AX,N05AX14
N05BA01,N,N05,N05B,N05BA,N05BA01
N05BA02,N,N05,N05B,N05BA,N05BA02
N05BA04,N,N05,N05B,N05BA,N05BA04
N05BA05,N,N05,N05B,N05BA,N05BA05
N05BA06,N,N05,N05B,N05BA,N05BA06
N05BA08,N,N05,N05B,N05BA,N05BA08
N05BA12,N,N05,N05B,N05BA,N05BA12
N05BA56,N,N05,N05B,N05BA,N05BA56
N05BB01,N,N05,N05B,N05BB,N05BB01
N05BB51,N,N05,N05B,N05BB,N05BB51
N05BE01,N,N05,N05B,N05BE,N05BE01
N05CD01,N,N05,N05C,N05CD,N05CD01
N05CD03,N,N05,N05C,N05CD,N05CD03
N05CD04,N,N05,N05C,N05CD,N05CD04
N05CD05,N,N05,N05C,N05CD,N05CD05
N05CD06,N,N05,N05C,N05CD,N05CD06
N05CD07,N,N05,N05C,N05CD,N05CD07
N05CD08,N,N05,N05C,N05CD,N05CD08
N05CF01,N,N05,N05C,N05CF,N05CF01
N05CF02,N,N05,N05C,N05CF,N05CF02
N05CF03,N,N05,N05C,N05CF,N05CF03
N05AA01,N,N05,N05A,N05AA,N05AA01
N05AA02,N,N05,N05A,N05AA,N05AA02
N06AB03,N,N06,N06A,N06AB,N06AB03
N06AB04,N,N06,N06A,N06AB,N06AB04
N06AB05,N,N06,N06A,N06AB,N06AB05
N06AB06,N,N06,N06A,N06AB,N06AB06
N06AB08,N,N06,N06A,N06AB,N06AB08
N06AB10,N,N06,N06A,N06AB,N06AB10
N06AF03,N,N06,N06A,N06AF,N06AF03
N06AF04,N,N06,N06A,N06AF,N06AF04
N06AX03,N,N06,N06A,N06AX,N06AX03
N06AX05,N,N06,N06A,N06AX,N06AX05
N06AX06,N,N06,N06A,N06AX,N06AX06
N06AX11,N,N06,N06A,N06AX,N06AX11
N06AX12,N,N06,N06A,N06AX,N06AX12
N06AX16,N,N06,N06A,N06AX,N06AX16
N06AX17,N,N06,N06A,N06AX,N06AX17
N06AX18,N,N06,N06A,N06AX,N06AX18
N06AX21,N,N06,N06A,N06AX,N06AX21
N06AX22,N,N06,N06A,N06AX,N06AX22
N06BA04,N,N06,N06B,N06BA,N06BA04
N06CA01,N,N06,N06C,N06CA,N06CA01
N06CA03,N,N06,N06C,N06CA,N06CA03
N06AA01,N,N06,N06A,N06AA,N06AA01
N06AA02,N,N06,N06A,N06AA,N06AA02
N06AA04,N,N06,N06A,N06AA,N06AA04
N06AA06,N,N06,N06A,N06AA,N06AA06
N06AA09,N,N06,N06A,N06AA,N06AA09
N06AA10,N,N06,N06A,N06AA,N06AA10
N06AA12,N,N06,N06A,N06AA,N06AA12
N06AA21,N,N06,N06A,N06AA,N06AA21
N07BC01,N,N07,N07B,N07BC,N07BC01
N07BC02,N,N07,N07B,N07BC,N07BC02
N07BC06,N,N07,N07B,N07BC,N07BC06
N07BC51,N,N07,N07B,N07BC,N07BC51
P01AB01,P,P01,P01A,P01AB,P01AB01
P01AB51,P,P01,P01A,P01AB,P01AB51
R01AD01,R,R01,R01A,R01AD,R01AD01
R01AD02,R,R01,R01A,R01AD,R01AD02
R01AD03,R,R01,R01A,R01AD,R01AD03
R01AD05,R,R01,R01A,R01AD,R01AD05
R01AD06,R,R01,R01A,R01AD,R01AD06
R01AD08,R,R01,R01A,R01AD,R01AD08
R01AD09,R,R01,R01A,R01AD,R01AD09
R01AD11,R,R01,R01A,R01AD,R01AD11
R01AD52,R,R01,R01A,R01AD,R01AD52
R01AD53,R,R01,R01A,R01AD,R01AD53
R01AD58,R,R01,R01A,R01AD,R01AD58
R01AX03,R,R01,R01A,R01AX,R01AX03
R02AD02,R,R02,R02A,R02AD,R02AD02
R02AX02,R,R02,R02A,R02AX,R02AX02
R03AC02,R,R03,R03A,R03AC,R03AC02
R03AC12,R,R03,R03A,R03AC,R03AC12
R03AC13,R,R03,R03A,R03AC,R03AC13
R03AK04,R,R03,R03A,R03AK,R03AK04
R03AK06,R,R03,R03A,R03AK,R03AK06
R03AK07,R,R03,R03A,R03AK,R03AK07
R03AK08,R,R03,R03A,R03AK,R03AK08
R03AK09,R,R03,R03A,R03AK,R03AK09
R03AK11,R,R03,R03A,R03AK,R03AK11
R03AK12,R,R03,R03A,R03AK,R03AK12
R03AK13,R,R03,R03A,R03AK,R03AK13
R03AL02,R,R03,R03A,R03AL,R03AL02
R03AL05,R,R03,R03A,R03AL,R03AL05
R03AL07,R,R03,R03A,R03AL,R03AL07
R03AL09,R,R03,R03A,R03AL,R03AL09
R03BA01,R,R03,R03B,R03BA,R03BA01
R03BA02,R,R03,R03B,R03BA,R03BA02
R03BA04,R,R03,R03B,R03BA,R03BA04
R03BA05,R,R03,R03B,R03BA,R03BA05
R03BA06,R,R03,R03B,R03BA,R03BA06
R03BA07,R,R03,R03B,R03BA,R03BA07
R03BB01,R,R03,R03B,R03BB,R03BB01
R03CC02,R,R03,R03C,R03CC,R03CC02
R03DA04,R,R03,R03D,R03DA,R03DA04
R03DA20,R,R03,R03D,R03DA,R03DA20
R03DA54,R,R03,R03D,R03DA,R03DA54
R03DA74,R,R03,R03D,R03DA,R03DA74
R03DB04,R,R03,R03D,R03DB,R03DB04
R03DC03,R,R03,R03D,R03DC,R03DC03
R03DC53,R,R03,R03D,R03DC,R03DC53
R05DA03,R,R05,R05D,R05DA,R05DA03
R05DA04,R,R05,R05D,R05DA,R05DA04
R06AB04,R,R06,R06A,R06AB,R06AB04
R06AD02,R,R06,R06A,R06AD,R06AD02
R06AD52,R,R06,R06A,R06AD,R06AD52
R06AE07,R,R06,R06A,R06AE,R06AE07
R06AE09,R,R06,R06A,R06AE,R06AE09
R06AX11,R,R06,R06A,R06AX,R06AX11
R06AX13,R,R06,R06A,R06AX,R06AX13
R06AX26,R,R06,R06A,R06AX,R06AX26
R06AA02,R,R06,R06A,R06AA,R06AA02
R06AA04,R,R06,R06A,R06AA,R06AA04
R06AA52,R,R06,R06A,R06AA,R06AA52
R06AA54,R,R06,R06A,R06AA,R06AA54
S01AE01,S,S01,S01A,S01AE,S01AE01
S01AE03,S,S01,S01A,S01AE,S01AE03
S01AE05,S,S01,S01A,S01AE,S01AE05
S01AE07,S,S01,S01A,S01AE,S01AE07
S01BA01,S,S01,S01B,S01BA,S01BA01
S01BA04,S,S01,S01B,S01BA,S01BA04
S01BA05,S,S01,S01B,S01BA,S01BA05
S01BA06,S,S01,S01B,S01BA,S01BA06
S01BB02,S,S01,S01B,S01BB,S01BB02
S01BB04,S,S01,S01B,S01BB,S01BB04
S01BC03,S,S01,S01B,S01BC,S01BC03
S01BC06,S,S01,S01B,S01BC,S01BC06
S01CA01,S,S01,S01C,S01CA,S01CA01
S01CA02,S,S01,S01C,S01CA,S01CA02
S01CA05,S,S01,S01C,S01CA,S01CA05
S01CA06,S,S01,S01C,S01CA,S01CA06
S01CA08,S,S01,S01C,S01CA,S01CA08
S01CB01,S,S01,S01C,S01CB,S01CB01
S01CB02,S,S01,S01C,S01CB,S01CB02
S01CB04,S,S01,S01C,S01CB,S01CB04
S01CC01,S,S01,S01C,S01CC,S01CC01
S01EA04,S,S01,S01E,S01EA,S01EA04
S01ED01,S,S01,S01E,S01ED,S01ED01
S01ED51,S,S01,S01E,S01ED,S01ED51
S01HA07,S,S01,S01H,S01HA,S01HA07
S01XA11,S,S01,S01X,S01XA,S01XA11
S01XA14,S,S01,S01X,S01XA,S01XA14
S01XA18,S,S01,S01X,S01XA,S01XA18
S01XA23,S,S01,S01X,S01XA,S01XA23
S01AA01,S,S01,S01A,S01AA,S01AA01
S01AA09,S,S01,S01A,S01AA,S01AA09
S01AA11,S,S01,S01A,S01AA,S01AA11
S01AA17,S,S01,S01A,S01AA,S01AA17
S01AA19,S,S01,S01A,S01AA,S01AA19
S01AA21,S,S01,S01A,S01AA,S01AA21
S01AA24,S,S01,S01A,S01AA,S01AA24
S01AA26,S,S01,S01A,S01AA,S01AA26
S02BA03,S,S02,S02B,S02BA,S02BA03
S02BA06,S,S02,S02B,S02BA,S02BA06
S02BA07,S,S02,S02B,S02BA,S02BA07
S02CA01,S,S02,S02C,S02CA,S02CA01
S02CA04,S,S02,S02C,S02CA,S02CA04
S02CA06,S,S02,S02C,S02CA,S02CA06
S02CA07,S,S02,S02C,S02CA,S02CA07
S02DA01,S,S02,S02D,S02DA,S02DA01
S02AA01,S,S02,S02A,S02AA,S02AA01
S02AA08,S,S02,S02A,S02AA,S02AA08
S02AA13,S,S02,S02A,S02AA,S02AA13
S02AA14,S,S02,S02A,S02AA,S02AA14
S02AA15,S,S02,S02A,S02AA,S02AA15
S02AA16,S,S02,S02A,S02AA,S02AA16
S03BA01,S,S03,S03B,S03BA,S03BA01
S03BA02,S,S03,S03B,S03BA,S03BA02
S03BA03,S,S03,S03B,S03BA,S03BA03
S03CA01,S,S03,S03C,S03CA,S03CA01
S03CA02,S,S03,S03C,S03CA,S03CA02
S03CA05,S,S03,S03C,S03CA,S03CA05
S03CA06,S,S03,S03C,S03CA,S03CA06
S03AA02,S,S03,S03A,S03AA,S03AA02
S03AA06,S,S03,S03A,S03AA,S03AA06
S03AA07,S,S03,S03A,S03AA,S03AA07
S03AA08,S,S03,S03A,S03AA,S03AA08
V03AB05,V,V03,V03A,V03AB,V03AB05
V04CA01,V,V04,V04C,V04CA,V04CA01
